id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,name,host name
4547946,21348382,Hackney,51.52697351,-0.084676242,Entire home/apt,140,2,2,01/09/2015,1.2,1,29,Well appointed Shoreditch apartment,Aidan
5053820,8027475,Kensington and Chelsea,51.51122443,-0.195186537,Entire home/apt,140,2,28,01/09/2015,4.4,5,314,First Floor Duplex in Notting Hill,Priyan
6653748,24606615,Southwark,51.50186702,-0.077453181,Entire home/apt,139,2,19,01/09/2015,6.71,4,306,Amazing 2 bed flat in Tower Bridge,Dani
3286570,16609372,Southwark,51.50559565,-0.090231098,Entire home/apt,138,1,26,01/09/2015,2.97,2,337,Superb For Southbank Borough Mkt,Mark
6521411,34105860,Wandsworth,51.48147626,-0.149570147,Entire home/apt,136,1,12,01/09/2015,4.68,1,320,Modern 2 bed Chelsea Bridge Wharf,Den
416500,2071259,Westminster,51.50955962,-0.132552047,Entire home/apt,135,1,192,01/09/2015,4.68,3,295,Piccadilly Circus Central London 2,Jonathan
6865684,6256180,Kensington and Chelsea,51.49893619,-0.186998316,Entire home/apt,135,1,5,01/09/2015,2.94,2,77,Homely flat with roof terrace,Patricia
5251138,2041054,Kensington and Chelsea,51.49549391,-0.171475333,Entire home/apt,135,1,14,01/09/2015,3.47,3,168,Charming South Kensington Apartment,Magda
3622873,7095760,Westminster,51.52911624,-0.193201664,Entire home/apt,130,3,18,01/09/2015,1.35,1,90,Stylish 3 bed central 5 mins tube,Fiona
7255697,24655046,Kensington and Chelsea,51.51338816,-0.204566251,Entire home/apt,130,2,3,01/09/2015,2.73,1,283,Duplex in the heart of Notting Hill,Dasha
488467,2417203,Kensington and Chelsea,51.50864026,-0.199003809,Entire home/apt,130,1,28,01/09/2015,2.15,3,234,London Kensington Gardens,Francesca
7427501,38905738,Kensington and Chelsea,51.50538049,-0.194398601,Entire home/apt,130,1,1,01/09/2015,1,2,2,Adorable 2 beds flat Notting Hill,Doris
7704955,10251917,Southwark,51.5004739,-0.065666085,Entire home/apt,130,1,4,01/09/2015,4,1,305,Central London River Flat w Balcony,Sophie
1337414,7253258,Westminster,51.48850897,-0.144332756,Entire home/apt,130,2,36,01/09/2015,1.43,1,324, Pimlico Thames Westminster Zone 1,Caro
5286164,2560480,Lambeth,51.48618018,-0.108716653,Entire home/apt,130,1,10,01/09/2015,2.4,1,307,LITTLE NEST BY THE PARK,Connie
2916885,12724849,Lambeth,51.46880225,-0.141545447,Entire home/apt,130,3,5,01/09/2015,5,1,30,Fabulous family home,Nicola
4035609,4892081,Wandsworth,51.46259977,-0.165385746,Entire home/apt,130,2,9,01/09/2015,0.75,5,15,Luxury 2 bedroom garden London flat,Mari
4840353,23536712,Tower Hamlets,51.52393709,-0.072987225,Entire home/apt,129,4,9,01/09/2015,1.6,2,168,Central modern flat concierge gym,Ang Jun
5914575,30715787,Bromley,51.40712636,0.016440885,Entire home/apt,129,4,1,01/09/2015,1,1,331,Apartment Bromley Town Centre,Bromley Serviced Apartments
7243050,37921958,Hackney,51.54583308,-0.031291252,Entire home/apt,128,1,21,01/09/2015,11.67,1,53,Warehouse flat roof garden parking,Polly
4260983,8569204,Westminster,51.51258331,-0.178486196,Entire home/apt,125,4,11,01/09/2015,1.11,2,335,Central London Bright a cosy flat,Julia Anna
891155,4544731,Kensington and Chelsea,51.49504322,-0.186585364,Entire home/apt,125,2,97,01/09/2015,3.27,4,201,Sth Ken 2 Bed 2 bath 1 min 2 tube,Nazim
1922292,5319733,Hammersmith and Fulham,51.47138884,-0.186809702,Entire home/apt,125,1,13,01/09/2015,0.69,5,142,Luxury 2Bed Apartment in Fulham TYN,Analisa
4269939,498345,Lambeth,51.45939421,-0.125107745,Entire home/apt,125,3,5,01/09/2015,0.51,1,168,Bright modern flat Clapham Brixton,Sophie
7015736,14411722,Camden,51.54119235,-0.149366548,Entire home/apt,122,2,8,01/09/2015,4.44,1,57,Modern apartment in heart of Camden,Greg
3614132,18210389,Hackney,51.53673286,-0.066338409,Entire home/apt,121,1,1,01/09/2015,1,1,359,Quiet house off Broadway Market,Joanne
2003011,5133546,Haringey,51.56829595,-0.10753685,Entire home/apt,120,3,30,01/09/2015,1.48,1,335,Designer flat and offstreet parking,NA
6408639,33422944,Hackney,51.56552986,-0.100922812,Entire home/apt,120,1,11,01/09/2015,3.59,1,136,Perfect 2 Bed Family Flat nr Park,Zuzanna
5476930,28402630,Islington,51.55695751,-0.136258586,Entire home/apt,120,3,37,01/09/2015,6.34,1,145,Stunning Flat Near Central London,Anna
1411163,4340876,Camden,51.5368499,-0.123733663,Entire home/apt,120,2,34,01/09/2015,1.35,1,331,Luxury 1 Bedroom Apartment Zone1,Ciara
4841204,19855040,Brent,51.53535897,-0.217275016,Entire home/apt,120,2,23,01/09/2015,2.83,1,248,Cosy writer s 2 bed in Kensal Rise,Declan
4718276,3902474,Hackney,51.52898494,-0.0834157,Entire home/apt,120,2,9,01/09/2015,2.5,1,286,LOVELY 1 bed flat Hoxton Shorditch,Rob
4934464,9224272,Tower Hamlets,51.5246052,-0.068449948,Entire home/apt,120,3,26,01/09/2015,3.36,14,308,APARTMENT BRICK LN SHOREDITCH MR,Aneela
4789251,24686879,Westminster,51.52238047,-0.161003909,Entire home/apt,120,1,1,01/09/2015,1,1,278,Luxury Flat in Central London,Valentina
7647865,40129028,Camden,51.51707427,-0.125338626,Entire home/apt,120,1,1,01/09/2015,1,1,55,Central London British Museum,Aaron
2242642,11454316,Kensington and Chelsea,51.5150137,-0.204683018,Entire home/apt,120,3,25,01/09/2015,1.28,1,244,Stunning stylish Portobello pad,Robert
7244551,31094776,Southwark,51.47317131,-0.059381369,Entire home/apt,120,2,7,01/09/2015,6.56,3,74,Stunning two bedroom appartment,Land
7173464,19427349,Wandsworth,51.46146746,-0.209257424,Entire home/apt,120,2,5,01/09/2015,4.41,1,36,Lovely Maisonette with Terrace,Caroline
7057593,3141280,Kensington and Chelsea,51.50434981,-0.21109742,Entire home/apt,119,2,2,01/09/2015,2,5,67,DESIGNER FLAT NEAR NOTTING HILL,Tamara
4074894,21133084,Hammersmith and Fulham,51.49195339,-0.212185867,Entire home/apt,119,3,19,01/09/2015,1.78,1,94,2 Bed 2 bath 1 garden zone 2,Thomas
3670643,6730378,Hackney,51.53761175,-0.078461718,Entire home/apt,115,10,13,01/09/2015,1.04,2,235,Comfortable Quiet Loft Space,Julien
4691584,13815070,Camden,51.53175658,-0.14213557,Entire home/apt,115,1,21,01/09/2015,3.54,3,285,Flat with terrace up to 4 people,Guy
2869892,5447008,Islington,51.52385801,-0.086664593,Entire home/apt,115,2,33,01/09/2015,2.09,1,34,Modern Quiet Flat in Shoreditch,Yann
3857117,803910,Hammersmith and Fulham,51.50158623,-0.223662072,Entire home/apt,115,3,27,01/09/2015,2.28,1,325,West London W6 flat with balcony,Siobhan
7244492,17532034,Lambeth,51.46881882,-0.128005418,Entire home/apt,115,1,1,01/09/2015,1,1,313,Penthouse 2 bedroom,Rajia
6522758,34112904,Tower Hamlets,51.52235751,-0.043615602,Entire home/apt,113,2,8,01/09/2015,3.48,2,315,Central London Zone 2 Apartment,Mohammad
3327581,627777,Hackney,51.52864137,-0.085851591,Entire home/apt,110,2,10,01/09/2015,0.77,1,6,Design loft in Shoreditch,George
748135,3765042,Islington,51.52843646,-0.103971302,Entire home/apt,110,3,18,01/09/2015,0.6,4,286,25 Off for September Angel,Grant
5801223,28934429,Camden,51.52598414,-0.124587912,Entire home/apt,110,1,26,01/09/2015,6.34,2,326,Luxury Studio Flat 2 in Kings Cross,Juliana
2618981,13411659,Westminster,51.51610691,-0.172386763,Entire home/apt,110,2,8,01/09/2015,0.8,1,317,1 Bedroom quiet flat paddington,Quentin
4567404,23675419,Kensington and Chelsea,51.50906522,-0.194956337,Entire home/apt,110,2,17,01/09/2015,2.23,2,0,Great apartment Notting Hill London,Matthew
2206593,9674553,Kensington and Chelsea,51.49571641,-0.199447404,Entire home/apt,110,1,61,01/09/2015,3.29,4,345,Large Bright Central London Flat,Ash
7031850,36864010,Tower Hamlets,51.49236263,-0.005950868,Entire home/apt,110,2,3,01/09/2015,2.2,1,65,New Apartment Zone 2 Isle of Dogs,Christopher
6805739,35626181,Kensington and Chelsea,51.48948196,-0.191232831,Entire home/apt,110,1,2,01/09/2015,1.82,1,333,New 1 Bed Flat in Chelsea,David
7319194,29480464,Lambeth,51.46012329,-0.123694205,Entire home/apt,110,1,2,01/09/2015,2,1,166,Light and Airy 1 Bedroom Flat,Tim
6418858,23040684,Hammersmith and Fulham,51.49595285,-0.243323391,Entire home/apt,109,3,19,01/09/2015,5.53,1,343,Boutique new one bedroom house,Suzannah
7385063,17541021,Camden,51.52719635,-0.123816276,Entire home/apt,108,1,6,01/09/2015,5,5,324,1 bed flat King s Cross St Pancras,Dan
7103453,4289063,Camden,51.55804347,-0.175385026,Entire home/apt,105,1,2,01/09/2015,2,1,360,Beautiful Hampstead 1 bed flat,Anthony
6803019,8040380,Hackney,51.52966517,-0.094916214,Entire home/apt,105,2,8,01/09/2015,3.53,1,4,Large Warehouse Flat Central London,Sarah
5545772,3500914,Westminster,51.52799162,-0.190087861,Entire home/apt,105,4,9,01/09/2015,2.9,3,303,Designer Apartment in Maida Vale,Joanna And Marcus
7503977,8703102,Tower Hamlets,51.5279733,-0.059783668,Entire home/apt,105,2,1,01/09/2015,1,1,0,Lovely 2bed apartment nr Shoreditch,Carinna Jonny
4573242,12996989,Kensington and Chelsea,51.50436057,-0.192334194,Entire home/apt,105,2,13,01/09/2015,2.38,1,90,The luxury to stay in Kensington ,Molka
5599967,29032712,Camden,51.55917862,-0.171929532,Entire home/apt,100,2,11,01/09/2015,2.54,1,82,Spacious basement flat in Hampstead,Diana
5494642,28493252,Islington,51.54715652,-0.117105661,Entire home/apt,100,3,12,01/09/2015,2.2,1,305,Funky pad 1 stop to Kings Cross,Jennie
6999328,22652107,Hackney,51.53907113,-0.049820245,Entire home/apt,100,1,5,01/09/2015,3,1,125,London Victoria Park Hackney flat,Anthony
2129666,10865399,Camden,51.52902405,-0.124271893,Entire home/apt,100,2,28,01/09/2015,1.61,1,269,Perfectly located one bed apartment,Jenny
4238412,20652651,Tower Hamlets,51.52447355,-0.072589371,Entire home/apt,100,2,14,01/09/2015,1.63,1,364,Quaint Studio in Shoreditch,Himali David
5696498,22977496,Tower Hamlets,51.51705781,-0.023306505,Entire home/apt,100,2,8,01/09/2015,3.87,3,8,Fabulous 2 bed near Canary Wharf,Catherine
7806528,20760383,Hammersmith and Fulham,51.49241841,-0.20493652,Entire home/apt,100,2,1,01/09/2015,1,1,280,Lovely Kensington flat with balcony,Silvia
3754296,19215254,Tower Hamlets,51.4878484,-0.017408729,Entire home/apt,100,1,2,01/09/2015,0.3,1,337,3 bed docker s cottage ,Mariya
419578,2078051,Wandsworth,51.47644566,-0.152385565,Entire home/apt,100,4,11,01/09/2015,0.39,1,143,Great apartment by Battersea Park,Tom
7509899,32599516,Lewisham,51.47178221,-0.044225507,Entire home/apt,100,2,2,01/09/2015,1.87,1,4,Zone 2 London spacious renovated,Lee
4992691,13724156,Lambeth,51.46891772,-0.142330901,Entire home/apt,100,2,8,01/09/2015,1.46,1,293,Beautiful Battersea 1BD townhouse ,Katherine
7896287,35412329,Lambeth,51.46284463,-0.141231593,Entire home/apt,100,1,1,01/09/2015,1,1,257,Clapham Common London 1 Bed Flat,Jay
7357462,7784117,Lambeth,51.45771287,-0.112095698,Entire home/apt,100,1,2,01/09/2015,2,1,161,Victorian terraced family home,Tara
5899632,7895355,Hackney,51.5468201,-0.050319925,Entire home/apt,99,1,4,01/09/2015,1.67,2,267,New Scandifornian Loft in Hackney,Tiffany Victor
3514787,3418455,Hackney,51.54050009,-0.061419959,Entire home/apt,99,1,27,01/09/2015,2.07,1,297,Gorgeous London Fields 2 bed House,Emma
1620151,321917,Westminster,51.52325824,-0.166311717,Entire home/apt,99,3,13,01/09/2015,0.56,2,48,NW8 1 bed sleeps 4 just 2mins tube,Patrick
7848347,9610173,Westminster,51.51835354,-0.199711129,Entire home/apt,99,1,1,01/09/2015,1,1,301,Notting Hill Flat with great garden,Fernanda
2642738,4473123,Westminster,51.51756407,-0.171114292,Entire home/apt,99,3,60,01/09/2015,3.45,14,326,Best Location Central Paddington,Danilo
2559515,5473088,Westminster,51.51651969,-0.180171336,Entire home/apt,97,3,22,01/09/2015,1.4,6,297,CHARMING 1 BED APT PADDINGTON WiFi,John
5925939,30770062,Wandsworth,51.46581024,-0.153447828,Entire home/apt,97,1,11,01/09/2015,3.17,1,345,Beautiful New Build 1 bed flat,Danielle
1755000,9229790,City of London,51.52008029,-0.092323781,Entire home/apt,96,2,29,01/09/2015,1.39,1,177,BARBICAN 1 BED STYLISH SPACIOUS,Helen
5142509,26586101,Kensington and Chelsea,51.48379458,-0.184977613,Private room,95,3,11,01/09/2015,1.55,2,339,Yet more luxury for the discerning,Clive
4250169,3508004,Islington,51.55215476,-0.119789952,Entire home/apt,95,1,58,01/09/2015,5.7,2,288,Clean trendy flat 5 mins from tube,Tim
2709352,10301116,Kensington and Chelsea,51.52399013,-0.208094209,Entire home/apt,95,2,17,01/09/2015,1.29,2,59,Spacious maisonette,Constantinos
2953061,15074611,Westminster,51.52118903,-0.160726704,Entire home/apt,95,1,3,01/09/2015,0.19,1,284,Spacious Studio in Marylebone,Gustav
7276367,38097296,Kensington and Chelsea,51.50983458,-0.194467546,Entire home/apt,95,2,6,01/09/2015,6,1,306,Notting Hill near Portobello Market,Molly
2542253,13017838,Hammersmith and Fulham,51.48685914,-0.198553937,Entire home/apt,95,2,31,01/09/2015,1.76,1,308,1 bedroom apartment close to tube,Simon
6602729,23977491,Westminster,51.51289314,-0.18726,Entire home/apt,92,1,19,01/09/2015,6.71,39,313,Stunning Apt Next To Hyde Park HG1,Nabil
4776078,24631975,Islington,51.52739424,-0.109841752,Private room,90,1,27,01/09/2015,3.07,2,318,Central London Zone 1,Samantha
6949858,23374586,Kensington and Chelsea,51.51562889,-0.204751123,Private room,90,2,2,01/09/2015,1.87,2,57,Double bedroom in garden flat,Heather
8010821,10069389,Kensington and Chelsea,51.48941882,-0.1886738,Private room,90,1,1,01/09/2015,1,1,13,Double Bedroom in Earls Court,Benjamin
6699720,13732598,Wandsworth,51.46003131,-0.206595856,Private room,90,1,2,01/09/2015,0.95,2,365,Room in family home in London SW15,Tom
6476252,32817207,Barnet,51.58116283,-0.240568214,Entire home/apt,90,1,7,01/09/2015,2.08,2,315,Beautiful 2 bedroom apartman Hendon,Michael
7459512,9697261,Haringey,51.57655233,-0.132742937,Entire home/apt,90,1,5,01/09/2015,5,1,18,Huge family 2 bedroom flat balcony,Ismael
3104789,12711897,Waltham Forest,51.56591047,-0.008585707,Entire home/apt,90,3,23,01/09/2015,1.55,1,32,2 Bedroom Victorian Flat London ,NA
75995,404548,Tower Hamlets,51.53024536,-0.07361519,Entire home/apt,90,2,49,01/09/2015,3.39,1,219,Modern One Bed Apartment,Dan
6430017,9117158,Tower Hamlets,51.52321769,-0.060841891,Entire home/apt,90,2,3,01/09/2015,1.73,1,102,Luxury flat Shoreditch London,Anbha
7023642,36816377,Westminster,51.51684414,-0.174536979,Entire home/apt,90,1,12,01/09/2015,5.54,2,267,Charming central London 1bed flat,Heidi
3134846,3552072,Hammersmith and Fulham,51.49782455,-0.229175273,Entire home/apt,90,1,36,01/09/2015,2.54,15,311,One bedroom Flat in Hammersmith ,Diego
1585716,949926,Hammersmith and Fulham,51.49660825,-0.227344396,Entire home/apt,90,1,80,01/09/2015,3.61,6,260,Luxury Flat Super Location Spa,Toby Anetta
4350349,10222091,Tower Hamlets,51.49086807,-0.024125979,Entire home/apt,90,1,8,01/09/2015,1.85,2,354,1 Bed Apartment near Canary Wharf,Vivek
7249280,6141620,Lambeth,51.4803146,-0.126678469,Entire home/apt,90,2,4,01/09/2015,4,18,302,Lovely 3 bedroom flat centre London,Manuela
7929076,40813105,Hillingdon,51.54781995,-0.454302657,Private room,88,1,1,01/09/2015,1,1,360,Spacious Large Room close to tube,Zubair
7321854,38356172,Hammersmith and Fulham,51.50552324,-0.227947043,Private room,88,3,4,01/09/2015,2.86,1,347,Amazing Flat The Best in She Bu,Jamie
6316808,23977491,Westminster,51.51362027,-0.179413699,Entire home/apt,86,1,20,01/09/2015,5.41,39,346,Cosy Studio In Paddington P1,Nabil
5772949,6818477,Islington,51.56990043,-0.132188417,Private room,85,1,10,01/09/2015,2.38,1,62,Cosy Kingsize Bedroom with a View,Ines
7428927,24631975,Islington,51.52592167,-0.11004245,Private room,85,1,9,01/09/2015,9,2,26,En suite studio esque double ZONE1,Samantha
1973506,2182162,Camden,51.54970033,-0.165710082,Entire home/apt,85,3,38,01/09/2015,1.88,5,199,Studio 2 Beautiful and Bright ,Emily
7586796,2701662,Camden,51.54467449,-0.169237231,Entire home/apt,85,1,2,01/09/2015,2,1,11,Smart Garden Apartment in London,Jodie
6765108,1224144,Hackney,51.52632948,-0.080207645,Entire home/apt,85,1,24,01/09/2015,9.23,5,136,Little Modern Studio Shoreditch,Luke
3399904,16421941,Hackney,51.52625872,-0.080673753,Entire home/apt,85,2,14,01/09/2015,5.19,1,168,Comfort in the heart of Shoreditch,Anne Charlotte
4523998,4865874,Lewisham,51.4653041,-0.035450935,Entire home/apt,85,1,4,01/09/2015,0.49,1,357,Gorgeous studio close to station,Alyson
1582197,5434198,Camden,51.55302984,-0.134762615,Private room,84,2,33,01/09/2015,1.48,2,353,Stunning attic room en suite shower,NA
5432918,28181468,Lambeth,51.50575464,-0.114747738,Private room,83,2,19,01/09/2015,4.52,1,133,Top location RiverView LondonEye,Kate
6332797,23981951,Hammersmith and Fulham,51.47712206,-0.202368496,Private room,82,2,24,01/09/2015,6.32,1,325,Huge KingSize or Twin Beds ENSUITE,Irra Ariella
5836943,4614793,Camden,51.52207548,-0.118030948,Private room,80,2,13,01/09/2015,2.85,2,357,Pefect Central Location in Holborn,Chris
7453486,39034767,Tower Hamlets,51.51123909,-0.039565535,Private room,80,1,1,01/09/2015,1,1,363,Awesome flat over looking Marina,Pat
2682108,13730136,Islington,51.56333073,-0.119633793,Entire home/apt,80,2,14,01/09/2015,0.84,1,241,Spacious Design 1 Bedroom Flat,Coralie
4728502,3414939,Hackney,51.54469382,-0.066994274,Entire home/apt,80,3,4,01/09/2015,0.62,3,250,Architects Studio in London Fields,Renata Ben
7914753,13813125,Hackney,51.54355227,-0.046921933,Entire home/apt,80,2,1,01/09/2015,1,1,32,Brand new designer flat Hackney,NA
6859424,35945374,Camden,51.53923594,-0.143709604,Entire home/apt,80,2,18,01/09/2015,8.06,1,297,One bed flat in the heart of Camden,Sylvia
1514178,8085022,Islington,51.53680893,-0.120077593,Entire home/apt,80,1,19,01/09/2015,0.78,2,220,A King s Cross flat with a cat,Louise
4267559,5804953,Westminster,51.5198826,-0.195972887,Entire home/apt,80,2,4,01/09/2015,0.49,1,62,Apartment next to Portobello Market,Alexandre
4276098,3437784,Lewisham,51.44042185,-0.054391403,Entire home/apt,80,3,25,01/09/2015,2.38,1,273,Delightful and welcoming space,Michelle
5754643,21772653,Westminster,51.51074944,-0.119320621,Private room,79,1,2,01/09/2015,1.15,16,361,Double room in London s theatreland,Phiroza
4787496,24679499,Lambeth,51.49585089,-0.114722936,Private room,79,1,38,01/09/2015,6.37,2,132,Excellent Location Central London,Andre
2498104,1659245,Wandsworth,51.45434887,-0.192656899,Entire home/apt,78,3,24,01/09/2015,2.47,1,74,Entire Bright Modern Riverside Flat,Jorge
699729,3500914,Kensington and Chelsea,51.51772974,-0.206731395,Private room,75,2,109,01/09/2015,3.1,3,121,Room in Designer House Notting Hill,Joanna And Marcus
4977025,23234040,Westminster,51.51244579,-0.124714793,Private room,75,1,22,01/09/2015,3.17,11,260,Central London Private Room,Celia
3921377,8154201,Kensington and Chelsea,51.48798555,-0.182637333,Private room,75,2,26,01/09/2015,2.24,1,345,Double bedroom in superb location,Rebecca
4051593,6996100,Lambeth,51.46047038,-0.137363963,Private room,75,2,38,01/09/2015,3.92,1,357,Beautiful modern comfortable room,Fran
569410,2802817,Hackney,51.56466827,-0.048081515,Entire home/apt,75,14,1,01/09/2015,1,1,335,Sunny Riverside Garden Flat,Carolyn
1319384,7164695,Westminster,51.52667998,-0.204530923,Entire home/apt,75,3,12,01/09/2015,0.46,1,139,Large 1 bed Close to Portobello,Madalina
7862765,1674201,Kensington and Chelsea,51.50816256,-0.213522031,Entire home/apt,75,1,1,01/09/2015,1,5,342,Startup Specials Cheap rates,Damian
7232616,19787754,Southwark,51.4748912,-0.096388449,Entire home/apt,75,3,3,01/09/2015,2.31,1,45,Trendy Minimal Flat in South London,Liam
1003683,5519897,Lambeth,51.4726735,-0.12362529,Entire home/apt,75,3,73,01/09/2015,3.01,1,300,Stunning one bed Vauxhall flat,Simon
6946485,7177961,Islington,51.54200404,-0.115978396,Private room,74,2,7,01/09/2015,3.5,3,71,Quiet garden room in Islington,Rebecca
