id,url,commonName,placeType,bikePointsNo,timeModified,nFilledDocks,nEmptyDocks,nTotalDocks,lat,lon
BikePoints_632,https://api-neon.tfl.gov.uk/Place/BikePoints_632,"Sheepcote Lane, Battersea",BikePoint,200176,2016-10-25T12:39:44.157Z,4,24,28,51.470538,-0.163041
BikePoints_633,https://api-neon.tfl.gov.uk/Place/BikePoints_633,"Vereker Road North, West Kensington",BikePoint,200116,2016-10-25T14:45:08.457Z,0,32,32,51.489591,-0.209378
BikePoints_634,https://api-neon.tfl.gov.uk/Place/BikePoints_634,"Brook Green South, Brook Green",BikePoint,300002,2016-10-25T14:40:08.437Z,24,4,33,51.494347,-0.215804
BikePoints_635,https://api-neon.tfl.gov.uk/Place/BikePoints_635,"Greyhound Road, Hammersmith",BikePoint,200215,2016-10-25T14:40:08.437Z,3,34,37,51.486062,-0.214428
BikePoints_636,https://api-neon.tfl.gov.uk/Place/BikePoints_636,"South Park, Sands End",BikePoint,200180,2016-10-25T10:49:29.643Z,18,9,27,51.467064,-0.193502
BikePoints_637,https://api-neon.tfl.gov.uk/Place/BikePoints_637,"Spencer Park, Wandsworth Common",BikePoint,200191,2016-10-25T14:35:06.733Z,3,22,25,51.45787,-0.174691
BikePoints_638,https://api-neon.tfl.gov.uk/Place/BikePoints_638,"Falcon Road, Clapham Junction",BikePoint,300014,2016-10-25T15:00:12.38Z,16,12,28,51.466633,-0.169821
BikePoints_639,https://api-neon.tfl.gov.uk/Place/BikePoints_639,"Coomer Place, West Kensington",BikePoint,200081,2016-10-25T14:55:10.127Z,19,8,27,51.48357,-0.202038
BikePoints_640,https://api-neon.tfl.gov.uk/Place/BikePoints_640,"Silverthorne Road, Battersea",BikePoint,200179,2016-10-25T13:49:59.07Z,10,18,28,51.472865,-0.148059
BikePoints_641,https://api-neon.tfl.gov.uk/Place/BikePoints_641,"Archbishop's Park, Waterloo",BikePoint,300025,2016-10-25T14:35:06.733Z,18,5,23,51.498241,-0.117495
BikePoints_642,https://api-neon.tfl.gov.uk/Place/BikePoints_642,"Fawcett Close, Battersea",BikePoint,200192,2016-10-25T11:59:37.42Z,8,28,36,51.469161,-0.174485
BikePoints_643,https://api-neon.tfl.gov.uk/Place/BikePoints_643,"All Saints' Road, Portobello",BikePoint,300026,2016-10-25T13:55:00.73Z,1,21,22,51.519042,-0.204764
BikePoints_644,https://api-neon.tfl.gov.uk/Place/BikePoints_644,"Rainville Road, Hammersmith",BikePoint,200182,2016-10-25T14:15:04.707Z,22,13,36,51.483732,-0.223852
BikePoints_645,https://api-neon.tfl.gov.uk/Place/BikePoints_645,"Great Suffolk Street, The Borough",BikePoint,200200,2016-10-25T15:00:12.38Z,4,16,21,51.501732,-0.100292
BikePoints_646,https://api-neon.tfl.gov.uk/Place/BikePoints_646,"Buckingham Gate, Westminster",BikePoint,200178,2016-10-25T14:55:10.127Z,8,7,16,51.498865,-0.137424
BikePoints_647,https://api-neon.tfl.gov.uk/Place/BikePoints_647,"Richmond Way, Shepherd's Bush",BikePoint,200181,2016-10-25T15:00:12.38Z,2,25,27,51.500353,-0.217515
BikePoints_648,https://api-neon.tfl.gov.uk/Place/BikePoints_648,"Peterborough Road, Sands End",BikePoint,200171,2016-10-25T12:09:39.447Z,15,14,30,51.46904,-0.196274
BikePoints_649,https://api-neon.tfl.gov.uk/Place/BikePoints_649,"World's End Place, West Chelsea",BikePoint,300009,2016-10-25T15:00:12.38Z,3,18,22,51.481805,-0.180274
BikePoints_650,https://api-neon.tfl.gov.uk/Place/BikePoints_650,"St. Mark's Road, North Kensington",BikePoint,300034,2016-10-25T14:50:09.387Z,0,21,23,51.51687,-0.213872
BikePoints_651,https://api-neon.tfl.gov.uk/Place/BikePoints_651,"Thorndike Close, West Chelsea",BikePoint,300030,2016-10-25T15:00:12.38Z,4,19,25,51.480898,-0.183853
BikePoints_652,https://api-neon.tfl.gov.uk/Place/BikePoints_652,"Evesham Street, Avondale",BikePoint,300022,2016-10-25T13:19:51.607Z,27,2,29,51.511486,-0.21819
BikePoints_653,https://api-neon.tfl.gov.uk/Place/BikePoints_653,"Simpson Street, Clapham Junction",BikePoint,200196,2016-10-25T14:55:10.127Z,8,17,25,51.470847,-0.170703
BikePoints_654,https://api-neon.tfl.gov.uk/Place/BikePoints_654,"Ashmole Estate, Oval",BikePoint,200223,2016-10-25T14:45:08.457Z,10,24,34,51.482678,-0.117661
BikePoints_655,https://api-neon.tfl.gov.uk/Place/BikePoints_655,"Crabtree Lane, Fulham",BikePoint,200221,2016-10-25T15:00:12.38Z,2,25,27,51.482944,-0.219346
BikePoints_656,https://api-neon.tfl.gov.uk/Place/BikePoints_656,"Broomhouse Lane, Parsons Green",BikePoint,200040,2016-10-25T10:16:50.163Z,4,24,29,51.468418,-0.199135
BikePoints_657,https://api-neon.tfl.gov.uk/Place/BikePoints_657,"Blythe Road West, Shepherd's Bush",BikePoint,200220,2016-10-25T14:15:04.707Z,1,20,21,51.49968,-0.221791
BikePoints_658,https://api-neon.tfl.gov.uk/Place/BikePoints_658,"Ethelburga Estate, Battersea Park",BikePoint,300005,2016-10-25T15:00:12.38Z,11,18,30,51.477292,-0.164786
BikePoints_659,https://api-neon.tfl.gov.uk/Place/BikePoints_659,"Grant Road West, Clapham Junction",BikePoint,200212,2016-10-25T08:06:29.29Z,11,44,57,51.46437,-0.174619
BikePoints_660,https://api-neon.tfl.gov.uk/Place/BikePoints_660,"West Kensington Station, West Kensington",BikePoint,300020,2016-10-25T14:50:09.387Z,1,20,22,51.49087,-0.206029
BikePoints_661,https://api-neon.tfl.gov.uk/Place/BikePoints_661,"All Saints Church, Portobello",BikePoint,300023,2016-10-25T15:00:12.38Z,0,36,37,51.51632,-0.202608
BikePoints_662,https://api-neon.tfl.gov.uk/Place/BikePoints_662,"Phene Street, Chelsea",BikePoint,200189,2016-10-25T14:50:09.387Z,8,15,24,51.484984,-0.167919
BikePoints_663,https://api-neon.tfl.gov.uk/Place/BikePoints_663,"Clarendon Road, Avondale",BikePoint,200124,2016-10-25T14:55:10.127Z,12,10,24,51.51323,-0.211593
BikePoints_664,https://api-neon.tfl.gov.uk/Place/BikePoints_664,"Austin Road, Battersea Park",BikePoint,300013,2016-10-25T15:00:12.38Z,3,21,24,51.474376,-0.155442
BikePoints_665,https://api-neon.tfl.gov.uk/Place/BikePoints_665,"Smugglers Way, Wandsworth",BikePoint,200113,2016-10-25T14:55:10.127Z,2,26,28,51.461083,-0.191722
BikePoints_666,https://api-neon.tfl.gov.uk/Place/BikePoints_666,"Olympia Way, Olympia",BikePoint,300004,2016-10-25T13:09:49.34Z,0,37,38,51.4961,-0.208158
BikePoints_667,https://api-neon.tfl.gov.uk/Place/BikePoints_667,"Shepherd's Bush Road North, Shepherd's Bush",BikePoint,200209,2016-10-25T13:44:58.347Z,1,33,34,51.501594,-0.222293
BikePoints_668,https://api-neon.tfl.gov.uk/Place/BikePoints_668,"Ravenscourt Park Station, Hammersmith",BikePoint,300037,2016-10-25T14:10:03.377Z,4,22,26,51.494223,-0.236769
BikePoints_669,https://api-neon.tfl.gov.uk/Place/BikePoints_669,"Teversham Lane, Stockwell",BikePoint,300036,2016-10-25T11:24:32.623Z,17,21,39,51.476149,-0.123258
BikePoints_670,https://api-neon.tfl.gov.uk/Place/BikePoints_670,"Ashley Crescent, Battersea",BikePoint,200169,2016-10-25T13:55:00.73Z,4,24,28,51.467185,-0.152248
BikePoints_671,https://api-neon.tfl.gov.uk/Place/BikePoints_671,"Parsons Green Station, Parsons Green",BikePoint,300052,2016-10-25T13:04:47.213Z,0,54,56,51.475089,-0.201968
BikePoints_672,https://api-neon.tfl.gov.uk/Place/BikePoints_672,"Grant Road Central, Clapham Junction",BikePoint,200206,2016-10-25T08:01:28.057Z,15,12,28,51.464688,-0.173656
BikePoints_673,https://api-neon.tfl.gov.uk/Place/BikePoints_673,"Hibbert Street, Battersea",BikePoint,300051,2016-10-25T15:00:12.38Z,16,19,36,51.46517,-0.180389
BikePoints_674,https://api-neon.tfl.gov.uk/Place/BikePoints_674,"Carnegie Street, King's Cross",BikePoint,300035,2016-10-25T14:20:04.423Z,8,32,40,51.535467,-0.116191
BikePoints_675,https://api-neon.tfl.gov.uk/Place/BikePoints_675,"Usk Road, Clapham Junction",BikePoint,200126,2016-10-25T14:50:09.387Z,6,24,30,51.463489,-0.182126
BikePoints_676,https://api-neon.tfl.gov.uk/Place/BikePoints_676,"Hartington Road, Stockwell",BikePoint,200207,2016-10-25T15:00:12.38Z,10,24,35,51.47787,-0.126874
BikePoints_677,https://api-neon.tfl.gov.uk/Place/BikePoints_677,"Heath Road, Battersea",BikePoint,200023,2016-10-25T12:34:43.953Z,14,13,27,51.468669,-0.146544
BikePoints_678,https://api-neon.tfl.gov.uk/Place/BikePoints_678,"Esmond Street, Putney",BikePoint,200170,2016-10-25T08:36:38.723Z,5,25,30,51.462312,-0.211468
BikePoints_679,https://api-neon.tfl.gov.uk/Place/BikePoints_679,"Orbel Street, Battersea",BikePoint,200114,2016-10-25T14:50:09.387Z,4,22,26,51.474535,-0.17021
BikePoints_680,https://api-neon.tfl.gov.uk/Place/BikePoints_680,"Westbridge Road, Battersea",BikePoint,200210,2016-10-25T14:55:10.127Z,13,15,28,51.477684,-0.170329
BikePoints_681,https://api-neon.tfl.gov.uk/Place/BikePoints_681,"Bishop's Avenue, Fulham",BikePoint,200043,2016-10-25T14:30:06.073Z,4,41,46,51.473036,-0.214749
BikePoints_682,https://api-neon.tfl.gov.uk/Place/BikePoints_682,"Crisp Road, Hammersmith",BikePoint,200059,2016-10-25T13:19:51.607Z,19,27,46,51.488108,-0.226606
BikePoints_683,https://api-neon.tfl.gov.uk/Place/BikePoints_683,"Dorothy Road, Clapham Junction",BikePoint,200119,2016-10-25T14:45:08.457Z,1,27,28,51.465064,-0.16375
BikePoints_684,https://api-neon.tfl.gov.uk/Place/BikePoints_684,"Neville Gill Close, Wandsworth",BikePoint,200188,2016-10-25T14:10:03.377Z,7,25,32,51.454752,-0.195197
BikePoints_685,https://api-neon.tfl.gov.uk/Place/BikePoints_685,"Osiers Road, Wandsworth",BikePoint,200219,2016-10-25T14:10:03.377Z,0,29,30,51.46067,-0.198735
BikePoints_686,https://api-neon.tfl.gov.uk/Place/BikePoints_686,"Beryl Road, Hammersmith",BikePoint,200097,2016-10-25T14:05:02.94Z,8,18,26,51.488144,-0.222456
BikePoints_687,https://api-neon.tfl.gov.uk/Place/BikePoints_687,"Maclise Road, Olympia",BikePoint,200216,2016-10-25T14:30:06.073Z,1,25,26,51.497608,-0.211455
BikePoints_688,https://api-neon.tfl.gov.uk/Place/BikePoints_688,"Northfields, Wandsworth",BikePoint,200204,2016-10-25T14:15:04.707Z,18,10,28,51.460951,-0.200667
BikePoints_689,https://api-neon.tfl.gov.uk/Place/BikePoints_689,"Spanish Road, Clapham Junction",BikePoint,200106,2016-10-25T15:00:12.38Z,4,26,30,51.459225,-0.180884
BikePoints_690,https://api-neon.tfl.gov.uk/Place/BikePoints_690,"Stanley Grove, Battersea",BikePoint,200199,2016-10-25T13:04:47.213Z,12,12,24,51.470475,-0.15213
BikePoints_691,https://api-neon.tfl.gov.uk/Place/BikePoints_691,"Erin Close, Walham Green",BikePoint,200184,2016-10-25T14:55:10.127Z,10,14,24,51.479463,-0.195777
BikePoints_692,https://api-neon.tfl.gov.uk/Place/BikePoints_692,"Cadogan Close, Victoria Park",BikePoint,200112,2016-10-25T14:35:06.733Z,2,20,22,51.542118,-0.028941
BikePoints_693,https://api-neon.tfl.gov.uk/Place/BikePoints_693,"Felsham Road, Putney",BikePoint,300019,2016-10-25T14:50:09.387Z,6,12,18,51.464786,-0.215618
BikePoints_694,https://api-neon.tfl.gov.uk/Place/BikePoints_694,"Putney Rail Station, Putney",BikePoint,300033,2016-10-25T13:19:51.607Z,4,15,20,51.460717,-0.216526
BikePoints_695,https://api-neon.tfl.gov.uk/Place/BikePoints_695,"Islington Green, Angel",BikePoint,300031,2016-10-25T15:00:12.38Z,4,16,21,51.536384,-0.102757
BikePoints_696,https://api-neon.tfl.gov.uk/Place/BikePoints_696,"Charing Cross Hospital, Hammersmith",BikePoint,300018,2016-10-25T14:50:09.387Z,7,14,21,51.487285,-0.217995
BikePoints_697,https://api-neon.tfl.gov.uk/Place/BikePoints_697,"Charlotte Terrace, Angel",BikePoint,200129,2016-10-25T12:19:41.957Z,5,19,25,51.536392,-0.112721
BikePoints_698,https://api-neon.tfl.gov.uk/Place/BikePoints_698,"Shoreditch Court, Haggerston",BikePoint,200121,2016-10-25T12:34:43.953Z,1,34,35,51.539083,-0.070329
BikePoints_699,https://api-neon.tfl.gov.uk/Place/BikePoints_699,"Belford House, Haggerston",BikePoint,200057,2016-10-25T14:15:04.707Z,5,34,39,51.536654,-0.07023
BikePoints_700,https://api-neon.tfl.gov.uk/Place/BikePoints_700,"Battersea Church Road, Battersea",BikePoint,200201,2016-10-25T15:00:12.38Z,4,21,25,51.476964,-0.174347
BikePoints_701,https://api-neon.tfl.gov.uk/Place/BikePoints_701,"Vicarage Crescent, Battersea",BikePoint,200077,2016-10-25T14:55:10.127Z,2,26,30,51.472876,-0.176267
BikePoints_702,https://api-neon.tfl.gov.uk/Place/BikePoints_702,"Durant Street, Bethnal Green",BikePoint,200213,2016-10-25T14:55:10.127Z,2,22,24,51.528681,-0.06555
BikePoints_703,https://api-neon.tfl.gov.uk/Place/BikePoints_703,"St. Bride Street, Holborn",BikePoint,200094,2016-10-25T14:40:08.437Z,25,0,25,51.515059,-0.105344
BikePoints_704,https://api-neon.tfl.gov.uk/Place/BikePoints_704,"Mexfield Road, East Putney",BikePoint,200063,2016-10-25T08:06:29.29Z,2,16,18,51.45682,-0.202802
BikePoints_705,https://api-neon.tfl.gov.uk/Place/BikePoints_705,"Upper Richmond Road, Putney",BikePoint,300042,2016-10-25T11:09:30.37Z,4,20,25,51.459715,-0.212145
BikePoints_706,https://api-neon.tfl.gov.uk/Place/BikePoints_706,"Snowsfields, London Bridge",BikePoint,200193,2016-10-25T13:29:55.473Z,31,0,31,51.502153,-0.083632
BikePoints_707,https://api-neon.tfl.gov.uk/Place/BikePoints_707,"Barons Court Station, West Kensington",BikePoint,200197,2016-10-25T14:45:08.457Z,21,8,32,51.490217,-0.215087
BikePoints_708,https://api-neon.tfl.gov.uk/Place/BikePoints_708,"Disraeli Road, Putney",BikePoint,200217,2016-10-25T14:35:06.733Z,4,28,33,51.46161,-0.216145
BikePoints_709,https://api-neon.tfl.gov.uk/Place/BikePoints_709,"Montserrat Road , Putney",BikePoint,200205,2016-10-25T13:44:58.347Z,21,2,23,51.463211,-0.21555
BikePoints_710,https://api-neon.tfl.gov.uk/Place/BikePoints_710,"Albert Bridge Road, Battersea Park",BikePoint,300045,2016-10-25T14:50:09.387Z,8,11,20,51.474392,-0.163347
BikePoints_711,https://api-neon.tfl.gov.uk/Place/BikePoints_711,"Everington Street, Fulham",BikePoint,300028,2016-10-25T12:44:44.877Z,7,24,31,51.483356,-0.216305
BikePoints_712,https://api-neon.tfl.gov.uk/Place/BikePoints_712,"Mile End Stadium, Mile End",BikePoint,300056,2016-10-25T15:00:12.38Z,0,22,22,51.518541,-0.034903
BikePoints_713,https://api-neon.tfl.gov.uk/Place/BikePoints_713,"Hawley Crescent, Camden Town",BikePoint,200122,2016-10-25T15:00:12.38Z,12,9,22,51.541007,-0.14326
BikePoints_714,https://api-neon.tfl.gov.uk/Place/BikePoints_714,"Stewart's Road, Wandsworth Road",BikePoint,300055,2016-10-25T14:05:02.94Z,9,19,28,51.473116,-0.137235
BikePoints_715,https://api-neon.tfl.gov.uk/Place/BikePoints_715,"Aylward Street, Stepney",BikePoint,300049,2016-10-25T13:14:49.33Z,4,18,22,51.51563,-0.049067
BikePoints_716,https://api-neon.tfl.gov.uk/Place/BikePoints_716,"Stainsby Road , Poplar",BikePoint,300048,2016-10-25T08:51:35.103Z,0,23,24,51.515427,-0.023565
BikePoints_717,https://api-neon.tfl.gov.uk/Place/BikePoints_717,"Dunston Road , Haggerston",BikePoint,300024,2016-10-25T13:34:56.47Z,10,33,43,51.536585,-0.075885
BikePoints_718,https://api-neon.tfl.gov.uk/Place/BikePoints_718,"Ada Street, Hackney Central",BikePoint,300040,2016-10-25T14:40:08.437Z,1,44,45,51.535716,-0.060291
BikePoints_719,https://api-neon.tfl.gov.uk/Place/BikePoints_719,"Victoria Park Road, Hackney Central",BikePoint,300011,2016-10-25T14:40:08.437Z,4,29,34,51.536424,-0.054162
BikePoints_720,https://api-neon.tfl.gov.uk/Place/BikePoints_720,"Star Road, West Kensington",BikePoint,300038,2016-10-25T14:15:04.707Z,5,19,24,51.487244,-0.205279
BikePoints_721,https://api-neon.tfl.gov.uk/Place/BikePoints_721,"Wendon Street, Old Ford",BikePoint,300039,2016-10-25T13:34:56.47Z,1,17,18,51.536039,-0.026262
BikePoints_722,https://api-neon.tfl.gov.uk/Place/BikePoints_722,"Finnis Street, Bethnal Green",BikePoint,300041,2016-10-25T14:45:08.457Z,2,17,19,51.524583,-0.058631
BikePoints_723,https://api-neon.tfl.gov.uk/Place/BikePoints_723,"Stephendale Road, Sands End",BikePoint,300053,2016-10-25T14:40:08.437Z,31,16,48,51.46822,-0.190346
BikePoints_724,https://api-neon.tfl.gov.uk/Place/BikePoints_724,"Alma Road, Wandsworth",BikePoint,300046,2016-10-25T06:46:17.187Z,0,28,28,51.457991,-0.184806
BikePoints_725,https://api-neon.tfl.gov.uk/Place/BikePoints_725,"Thessaly Road North, Wandsworth Road",BikePoint,300050,2016-10-25T15:00:12.38Z,11,16,28,51.477322,-0.138748
BikePoints_726,https://api-neon.tfl.gov.uk/Place/BikePoints_726,"Alfreda Street, Battersea Park",BikePoint,300047,2016-10-25T14:40:08.437Z,9,13,22,51.47505,-0.150908
BikePoints_727,https://api-neon.tfl.gov.uk/Place/BikePoints_727,"Chesilton Road, Fulham",BikePoint,300054,2016-10-25T14:05:02.94Z,7,16,23,51.475698,-0.205876
BikePoints_728,https://api-neon.tfl.gov.uk/Place/BikePoints_728,"Putney Bridge Road, East Putney",BikePoint,300044,2016-10-25T14:10:03.377Z,4,25,29,51.461999,-0.20624
BikePoints_729,https://api-neon.tfl.gov.uk/Place/BikePoints_729,"St. Peter's Terrace, Fulham",BikePoint,300043,2016-10-25T15:00:12.38Z,2,21,24,51.478939,-0.208485
BikePoints_730,https://api-neon.tfl.gov.uk/Place/BikePoints_730,"Bridge Avenue, Hammersmith",BikePoint,300082,2016-10-25T14:55:10.127Z,11,6,18,51.492084,-0.229116
BikePoints_731,https://api-neon.tfl.gov.uk/Place/BikePoints_731,"Michael Road, Walham Green",BikePoint,300095,2016-10-25T14:40:08.437Z,24,12,37,51.477276,-0.18921
BikePoints_732,https://api-neon.tfl.gov.uk/Place/BikePoints_732,"Duke Street Hill, London Bridge",BikePoint,300083,2016-10-25T15:00:12.38Z,1,18,21,51.506304,-0.087262
BikePoints_733,https://api-neon.tfl.gov.uk/Place/BikePoints_733,"Park Lane, Mayfair",BikePoint,300093,2016-10-25T14:40:08.437Z,16,2,18,51.505426,-0.150817
BikePoints_734,https://api-neon.tfl.gov.uk/Place/BikePoints_734,"Plough Terrace, Clapham Junction",BikePoint,300094,2016-10-25T14:05:02.94Z,9,22,31,51.462305,-0.175407
BikePoints_735,https://api-neon.tfl.gov.uk/Place/BikePoints_735,"Grant Road East, Clapham Junction",BikePoint,200120,2016-10-25T14:55:10.127Z,25,9,35,51.464894,-0.173029
BikePoints_736,https://api-neon.tfl.gov.uk/Place/BikePoints_736,"Queensdale Road, Shepherd's Bush",BikePoint,300088,2016-10-25T15:00:12.38Z,24,4,28,51.50659,-0.216104
BikePoints_737,https://api-neon.tfl.gov.uk/Place/BikePoints_737,"Fulham Broadway, Walham Green",BikePoint,300086,2016-10-25T15:00:12.38Z,22,3,26,51.479932,-0.194116
BikePoints_738,https://api-neon.tfl.gov.uk/Place/BikePoints_738,"Imperial Road, Sands End",BikePoint,300087,2016-10-25T14:25:06.257Z,13,24,37,51.475142,-0.187278
BikePoints_739,https://api-neon.tfl.gov.uk/Place/BikePoints_739,"Hortensia Road, West Brompton",BikePoint,300091,2016-10-25T14:40:08.437Z,2,26,28,51.481765,-0.185273
BikePoints_740,https://api-neon.tfl.gov.uk/Place/BikePoints_740,"Sirdar Road, Avondale",BikePoint,300084,2016-10-25T12:54:44.457Z,5,21,26,51.510928,-0.214594
BikePoints_741,https://api-neon.tfl.gov.uk/Place/BikePoints_741,"Freston Road, Avondale",BikePoint,300085,2016-10-25T14:40:08.437Z,16,6,23,51.512981,-0.219486
BikePoints_742,https://api-neon.tfl.gov.uk/Place/BikePoints_742,"Blenheim Crescent, Ladbroke Grove",BikePoint,300090,2016-10-25T14:55:10.127Z,6,15,22,51.515108,-0.208565
BikePoints_743,https://api-neon.tfl.gov.uk/Place/BikePoints_743,"Oxford Road, Putney",BikePoint,300078,2016-10-25T11:19:31.53Z,20,9,29,51.460792,-0.212607
BikePoints_744,https://api-neon.tfl.gov.uk/Place/BikePoints_744,"Ingrave Street, Clapham Junction",BikePoint,300077,2016-10-25T14:35:06.733Z,15,15,30,51.467454,-0.172293
BikePoints_745,https://api-neon.tfl.gov.uk/Place/BikePoints_745,"Upcerne Road, West Chelsea",BikePoint,300075,2016-10-25T14:05:02.94Z,13,15,29,51.478169,-0.182435
BikePoints_746,https://api-neon.tfl.gov.uk/Place/BikePoints_746,"Lots Road, West Chelsea",BikePoint,300076,2016-10-25T14:30:06.073Z,18,5,24,51.479573,-0.179038
BikePoints_747,https://api-neon.tfl.gov.uk/Place/BikePoints_747,"Ormonde Gate, Chelsea",BikePoint,300089,2016-10-25T14:55:10.127Z,17,7,24,51.487964,-0.161765
BikePoints_748,https://api-neon.tfl.gov.uk/Place/BikePoints_748,"Hertford Road, De Beauvoir Town",BikePoint,300092,2016-10-25T14:55:10.127Z,1,22,25,51.537277,-0.079201
BikePoints_749,https://api-neon.tfl.gov.uk/Place/BikePoints_749,"Haggerston Road, Haggerston ",BikePoint,300081,2016-10-25T14:55:10.127Z,3,33,37,51.539328,-0.074284
BikePoints_750,https://api-neon.tfl.gov.uk/Place/BikePoints_750,"Culvert Road, Battersea",BikePoint,300080,2016-10-25T11:09:30.37Z,4,23,27,51.471095,-0.15785
BikePoints_751,https://api-neon.tfl.gov.uk/Place/BikePoints_751,"Newton Street, Covent Garden",BikePoint,300074,2016-10-25T13:55:00.73Z,22,1,24,51.516128,-0.120909
BikePoints_752,https://api-neon.tfl.gov.uk/Place/BikePoints_752,"Manfred Road, East Putney",BikePoint,300079,2016-10-25T12:34:43.953Z,5,24,29,51.458164,-0.206002
BikePoints_753,https://api-neon.tfl.gov.uk/Place/BikePoints_753,"Hammersmith Town Hall, Hammersmith",BikePoint,300006,2016-10-25T14:55:10.127Z,10,17,28,51.492636,-0.234094
BikePoints_754,https://api-neon.tfl.gov.uk/Place/BikePoints_754,"Grenfell Road, Avondale",BikePoint,300067,2016-10-25T14:35:06.733Z,1,22,24,51.5129,-0.214762
BikePoints_755,https://api-neon.tfl.gov.uk/Place/BikePoints_755,"The Vale, Chelsea",BikePoint,300058,2016-10-25T15:00:12.38Z,14,9,24,51.485121,-0.174971
BikePoints_756,https://api-neon.tfl.gov.uk/Place/BikePoints_756,"Prince of Wales Drive, Battersea Park",BikePoint,300073,2016-10-25T14:15:04.707Z,8,12,21,51.475153,-0.159169
BikePoints_757,https://api-neon.tfl.gov.uk/Place/BikePoints_757,"Harcourt Terrace, West Brompton",BikePoint,300069,2016-10-25T14:20:04.423Z,1,23,24,51.487958,-0.187404
BikePoints_758,https://api-neon.tfl.gov.uk/Place/BikePoints_758,"Westbourne Park Road, Portobello",BikePoint,300057,2016-10-25T14:45:08.457Z,2,21,23,51.51787,-0.201005
BikePoints_759,https://api-neon.tfl.gov.uk/Place/BikePoints_759,"Broadley Terrace, Marylebone",BikePoint,300072,2016-10-25T14:40:08.437Z,12,6,18,51.524561,-0.165668
BikePoints_760,https://api-neon.tfl.gov.uk/Place/BikePoints_760,"Rossmore Road, Marylebone",BikePoint,300071,2016-10-25T14:45:08.457Z,6,12,18,51.525269,-0.163795
BikePoints_761,https://api-neon.tfl.gov.uk/Place/BikePoints_761,"Humbolt Road, Fulham",BikePoint,300068,2016-10-25T15:00:12.38Z,3,22,27,51.483217,-0.21186
BikePoints_762,https://api-neon.tfl.gov.uk/Place/BikePoints_762,"Storey's Gate, Westminster",BikePoint,200202,2016-10-25T15:00:12.38Z,21,0,21,51.500703,-0.129698
BikePoints_763,https://api-neon.tfl.gov.uk/Place/BikePoints_763,"Mile End Park Leisure Centre, Mile End",BikePoint,300027,2016-10-25T14:45:08.457Z,4,43,47,51.520597,-0.032566
BikePoints_764,https://api-neon.tfl.gov.uk/Place/BikePoints_764,"St. John's Road, Clapham Junction",BikePoint,200185,2016-10-25T14:50:09.387Z,12,19,33,51.462392,-0.168292
BikePoints_765,https://api-neon.tfl.gov.uk/Place/BikePoints_765,"Ranelagh Gardens, Fulham",BikePoint,300064,2016-10-25T14:40:08.437Z,12,27,39,51.467601,-0.206827
BikePoints_766,https://api-neon.tfl.gov.uk/Place/BikePoints_766,"Ram Street, Wandsworth",BikePoint,200079,2016-10-25T14:30:06.073Z,19,5,25,51.457529,-0.192165
BikePoints_767,https://api-neon.tfl.gov.uk/Place/BikePoints_767,"Santos Road, Wandsworth",BikePoint,200177,2016-10-25T07:31:22.683Z,2,28,30,51.457059,-0.200806
BikePoints_768,https://api-neon.tfl.gov.uk/Place/BikePoints_768,"Clapham Common North Side, Clapham Common",BikePoint,300065,2016-10-25T08:51:35.103Z,0,37,37,51.461343,-0.159322
BikePoints_769,https://api-neon.tfl.gov.uk/Place/BikePoints_769,"Sandilands Road, Walham Green",BikePoint,300001,2016-10-25T15:00:12.38Z,2,19,21,51.473611,-0.191803
BikePoints_770,https://api-neon.tfl.gov.uk/Place/BikePoints_770,"Gwendwr Road, West Kensington",BikePoint,300097,2016-10-25T14:40:08.437Z,1,29,30,51.491026,-0.209121
BikePoints_771,https://api-neon.tfl.gov.uk/Place/BikePoints_771,"Rifle Place, Avondale",BikePoint,300007,2016-10-25T14:55:10.127Z,20,1,21,51.509224,-0.216016
BikePoints_772,https://api-neon.tfl.gov.uk/Place/BikePoints_772,"Binfield Road, Stockwell",BikePoint,300015,2016-10-25T15:00:12.38Z,20,13,35,51.472509,-0.122831
BikePoints_773,https://api-neon.tfl.gov.uk/Place/BikePoints_773,"Tallis Street, Temple",BikePoint,300096,2016-10-25T14:45:08.457Z,21,2,24,51.511891,-0.107349
BikePoints_774,https://api-neon.tfl.gov.uk/Place/BikePoints_774,"Hurlingham Park, Parsons Green",BikePoint,300098,2016-10-25T13:49:59.07Z,12,8,20,51.470131,-0.20464
BikePoints_775,https://api-neon.tfl.gov.uk/Place/BikePoints_775,"Little Brook Green, Brook Green",BikePoint,300101,2016-10-25T14:50:09.387Z,8,25,33,51.496664,-0.223868
BikePoints_776,https://api-neon.tfl.gov.uk/Place/BikePoints_776,"Abyssinia Close, Clapham Junction",BikePoint,300099,2016-10-25T12:44:44.877Z,6,13,20,51.460333,-0.167029
BikePoints_777,https://api-neon.tfl.gov.uk/Place/BikePoints_777,"Limburg Road, Clapham Junction",BikePoint,300100,2016-10-25T06:46:17.187Z,0,20,21,51.461923,-0.165297
BikePoints_779,https://api-neon.tfl.gov.uk/Place/BikePoints_779,"Houndsditch, Aldgate",BikePoint,200072,2016-10-25T14:55:10.127Z,23,2,28,51.514449,-0.077178
BikePoints_780,https://api-neon.tfl.gov.uk/Place/BikePoints_780,"Imperial Wharf Station, Sands End",BikePoint,300070,2016-10-25T14:45:08.457Z,6,19,25,51.474665,-0.183165
